Zini,MH,logAge,Mini,int_IMF,Mass,LogL,LogTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.01471,0.0,7.4,0.25,1.8403258324,0.25,-1.661,3.477,4.357,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-3.68e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,8.922,10.218,12.018,8.939
0.01471,0.0,7.4,0.2752059698,1.900411725,0.275,-1.599,3.4835,4.363,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.02e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,8.768,9.997,11.718,8.739
0.01471,0.0,7.4,0.3000000119,1.9529139996,0.3,-1.544,3.4895,4.369,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.34e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,8.629,9.795,11.441,8.558
0.01471,0.0,7.4,0.3311885297,2.01146245,0.331,-1.482,3.4958,4.376,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.73e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,8.476,9.588,11.175,8.368
0.01471,0.0,7.4,0.3500000238,2.0434176922,0.35,-1.449,3.4994,4.38,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.94e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,8.391,9.474,11.028,8.264
0.01471,0.0,7.4,0.3519493043,2.0466008186,0.352,-1.445,3.4998,4.381,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-4.97e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,8.383,9.462,11.013,8.253
0.01471,0.0,7.4,0.4000000358,2.1185026169,0.4,-1.363,3.5083,4.388,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-5.58e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,8.178,9.193,10.672,8.006
0.01471,0.0,7.4,0.4346217811,2.1636865139,0.434,-1.309,3.5143,4.394,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-6.02e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,8.042,9.012,10.442,7.842
0.01471,0.0,7.4,0.4500000179,2.1822810173,0.45,-1.286,3.5169,4.397,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-6.21e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.985,8.937,10.347,7.774
0.01471,0.0,7.4,0.4701345265,2.2054142952,0.47,-1.257,3.5204,4.401,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-6.46e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.913,8.839,10.221,7.686
0.01471,0.0,7.4,0.5,2.2374541759,0.5,-1.216,3.5252,4.406,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-6.86e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.809,8.701,10.045,7.561
0.01471,0.0,7.4,0.5162119865,2.2535648346,0.516,-1.194,3.5281,4.409,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.08e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.754,8.625,9.947,7.494
0.01471,0.0,7.4,0.5461575389,2.2804512978,0.546,-1.151,3.5331,4.41,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.57e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.648,8.486,9.772,7.368
0.01471,0.0,7.4,0.5500000119,2.2836582661,0.55,-1.146,3.5337,4.41,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.64e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.634,8.468,9.75,7.352
0.01471,0.0,7.4,0.5652777553,2.2959153652,0.565,-1.125,3.5365,4.413,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-7.87e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.584,8.399,9.661,7.29
0.01471,0.0,7.4,0.6000000238,2.3211214542,0.6,-1.075,3.5428,4.414,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-8.57e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.458,8.232,9.451,7.141
0.01471,0.0,7.4,0.6431642771,2.3481342793,0.643,-1.01,3.5525,4.418,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.57e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.295,8.005,9.158,6.943
0.01471,0.0,7.4,0.6499999762,2.3520355225,0.65,-1.001,3.554,4.419,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.72e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.271,7.972,9.114,6.914
0.01471,0.0,7.4,0.6506503224,2.3524017334,0.651,-0.999,3.5542,4.42,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-9.74e-15,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.269,7.968,9.109,6.911
0.01471,0.0,7.4,0.7000000477,2.3779268265,0.7,-0.907,3.5693,4.42,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1.0,-1.16e-14,0.0,0.7107,0.2745,0.002655,0.0007163,0.006496,-1.0,0.01476,7.038,7.639,8.683,6.628
0.01471,0.0,7.4,0.75,2.3998889923,0.75,-0.728,3.632,4.521,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.5e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,6.59,6.849,7.58,6.018
0.01471,0.0,7.4,0.7561941743,2.4023783207,0.756,-0.718,3.6333,4.519,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.53e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,6.564,6.817,7.542,5.99
0.01471,0.0,7.4,0.799061954,2.4183959961,0.799,-0.628,3.6449,4.5,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.86e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,6.34,6.535,7.206,5.744
0.01471,0.0,7.4,0.8000000119,2.4187245369,0.8,-0.626,3.6452,4.499,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.87e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,6.334,6.528,7.198,5.738
0.01471,0.0,7.4,0.827819109,2.4280788898,0.827,-0.561,3.6551,4.489,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-2.16e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,6.171,6.316,6.945,5.555
0.01471,0.0,7.4,0.8500000238,2.4350347519,0.85,-0.502,3.6646,4.48,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-2.46e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,6.026,6.129,6.721,5.394
0.01471,0.0,7.4,0.8577082157,2.4373555183,0.857,-0.482,3.668,4.477,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-2.58e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,5.975,6.063,6.643,5.338
0.01471,0.0,7.4,0.8850296736,2.4452078342,0.884,-0.403,3.6815,4.466,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-3.07e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,5.779,5.816,6.349,5.127
0.01471,0.0,7.4,0.8999999762,2.4492788315,0.899,-0.359,3.6894,4.46,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-3.4e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,5.666,5.678,6.188,5.01
0.01471,0.0,7.4,0.9037134647,2.4502644539,0.903,-0.347,3.6914,4.459,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-3.49e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,5.638,5.645,6.149,4.981
0.01471,0.0,7.4,0.9307819605,2.4571778774,0.93,-0.263,3.7061,4.446,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-4.23e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,5.429,5.395,5.858,4.767
0.01471,0.0,7.4,0.9499999881,2.4618122578,0.95,-0.202,3.7168,4.437,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-4.88e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006497,-1.0,0.01476,5.275,5.217,5.653,4.614
0.01471,0.0,7.4,0.9604691863,2.4642474651,0.96,-0.168,3.7227,4.431,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-5.28e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006496,-1.0,0.01476,5.19,5.12,5.543,4.53
0.01471,0.0,7.4,0.9815627337,2.468972683,0.982,-0.098,3.7344,4.418,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-6.24e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006496,-1.0,0.01476,5.015,4.925,5.32,4.36
0.01471,0.0,7.4,1.0,2.4729156494,1.0,-0.036,3.7447,4.405,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-7.22e-14,0.0,0.7107,0.2745,0.002619,0.0007153,0.006496,-1.0,0.01476,4.861,4.756,5.128,4.215
0.01471,0.0,7.4,1.0244505405,2.4778935909,1.024,0.041,3.7573,4.388,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-8.4e-14,0.0,0.7107,0.2745,0.002619,0.0007152,0.006496,-1.0,0.01476,4.667,4.55,4.894,4.038
0.01471,0.0,7.4,1.039973259,2.4809145927,1.04,0.089,3.7651,4.378,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.2e-14,0.0,0.7107,0.2745,0.002619,0.0007152,0.006496,-1.0,0.01476,4.548,4.427,4.753,3.933
0.01471,0.0,7.4,1.0499999523,2.4828116894,1.05,0.109,3.7689,4.378,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.47e-14,0.0,0.7107,0.2745,0.002619,0.0007152,0.006496,-1.0,0.01476,4.498,4.374,4.691,3.889
0.01471,0.0,7.4,1.094517827,2.4907531738,1.094,0.167,3.7825,4.392,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.79e-14,0.0,0.7107,0.2745,0.002619,0.0007152,0.006496,-1.0,0.01475,4.352,4.224,4.512,3.772
0.01471,0.0,7.4,1.1000000238,2.4916803837,1.099,0.172,3.784,4.395,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.77e-14,0.0,0.7107,0.2745,0.002619,0.0007152,0.006496,-1.0,0.01474,4.339,4.211,4.496,3.763
0.01471,0.0,7.4,1.1079895496,2.4930124283,1.107,0.181,3.7865,4.399,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.75e-14,0.0,0.7107,0.2745,0.002619,0.0007152,0.006496,-1.0,0.01474,4.319,4.19,4.47,3.748
0.01471,0.0,7.4,1.1364723444,2.4975864887,1.136,0.188,3.7908,4.42,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.12e-14,0.0,0.7108,0.2744,0.002619,0.0007151,0.006495,-1.0,0.01475,4.3,4.172,4.443,3.739
0.01471,0.0,7.4,1.1499999762,2.4996678829,1.149,0.192,3.7924,4.428,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-8.85e-14,0.0,0.7108,0.2744,0.002619,0.0007151,0.006495,-1.0,0.01476,4.291,4.163,4.431,3.734
0.01471,0.0,7.4,1.1524633169,2.500041008,1.152,0.192,3.7926,4.43,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-8.79e-14,0.0,0.7108,0.2744,0.002619,0.0007151,0.006495,-1.0,0.01476,4.289,4.161,4.429,3.733
0.01471,0.0,7.4,1.2000000477,2.5068950653,1.2,0.231,3.7976,4.428,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-8.61e-14,0.0,0.7108,0.2744,0.002619,0.000715,0.006494,-1.0,0.01476,4.192,4.065,4.322,3.649
0.01471,0.0,7.4,1.2067383528,2.5078165531,1.206,0.236,3.7982,4.428,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-8.55e-14,0.0,0.7108,0.2744,0.002618,0.000715,0.006494,-1.0,0.01476,4.18,4.053,4.309,3.638
0.01471,0.0,7.4,1.25,2.513461113,1.25,0.312,3.8058,4.398,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.38e-14,0.0,0.7109,0.2744,0.002618,0.000715,0.006494,-1.0,0.01476,3.99,3.865,4.106,3.469
0.01471,0.0,7.4,1.2536180019,2.5139129162,1.253,0.318,3.8064,4.395,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.45e-14,0.0,0.7109,0.2744,0.002618,0.000715,0.006494,-1.0,0.01476,3.974,3.849,4.089,3.454
0.01471,0.0,7.4,1.2999999523,2.5194499493,1.3,0.4,3.8152,4.364,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.04e-13,0.0,0.7109,0.2744,0.002618,0.000715,0.006494,-1.0,0.01476,3.769,3.646,3.869,3.273
0.01471,0.0,7.4,1.318447113,2.5215280056,1.318,0.434,3.819,4.352,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.07e-13,0.0,0.7109,0.2744,0.002618,0.0007149,0.006494,-1.0,0.01476,3.685,3.563,3.779,3.198
0.01471,0.0,7.4,1.3499999046,2.5249314308,1.35,0.489,3.8256,4.333,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.13e-13,0.0,0.7109,0.2743,0.002618,0.0007149,0.006493,-1.0,0.01476,3.546,3.425,3.63,3.075
0.01471,0.0,7.4,1.3999999762,2.5299651623,1.4,0.571,3.8372,4.314,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.18e-13,0.0,0.7109,0.2744,0.002618,0.0007149,0.006493,-1.0,0.01473,3.342,3.223,3.409,2.901
0.01471,0.0,7.4,1.406005621,2.5305421352,1.406,0.581,3.8388,4.313,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.18e-13,0.0,0.7109,0.2744,0.002618,0.0007149,0.006493,-1.0,0.01474,3.318,3.2,3.383,2.882
0.01471,0.0,7.4,1.4500000477,2.5346016884,1.45,0.645,3.8499,4.307,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.16e-13,0.0,0.7109,0.2743,0.002618,0.0007148,0.006493,-1.0,0.01476,3.159,3.044,3.21,2.752
0.01471,0.0,7.4,1.4926034212,2.5382716656,1.493,0.702,3.8637,4.316,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.07e-13,0.0,0.7109,0.2743,0.002617,0.0007148,0.006493,-1.0,0.01476,3.014,2.907,3.051,2.647
0.01471,0.0,7.4,1.5,2.5388846397,1.5,0.712,3.8655,4.316,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-1.05e-13,0.0,0.7109,0.2743,0.002617,0.0007148,0.006492,-1.0,0.01476,2.99,2.884,3.026,2.629
0.01471,0.0,7.4,1.5499999523,2.5428512096,1.55,0.774,3.879,4.323,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-8.9e-14,0.0,0.711,0.2743,0.002618,0.0007148,0.006492,-1.0,0.01476,2.836,2.738,2.86,2.516
0.01471,0.0,7.4,1.6000000238,2.5465342999,1.6,0.834,3.8923,4.329,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-6.68e-14,0.0,0.711,0.2742,0.002618,0.0007147,0.006491,-1.0,0.01476,2.685,2.598,2.7,2.408
0.01471,0.0,7.4,1.6500000954,2.5499615669,1.649,0.891,3.9048,4.336,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-3.72e-14,0.0,0.711,0.2742,0.002618,0.0007147,0.006491,-1.0,0.01476,2.543,2.47,2.555,2.312
0.01471,0.0,7.4,1.7000000477,2.5531582832,1.699,0.947,3.9168,4.341,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.711,0.2742,0.002617,0.0007146,0.006491,-1.0,0.01476,2.404,2.347,2.415,2.219
0.01471,0.0,7.4,1.75,2.556145668,1.749,1.0,3.9281,4.345,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.711,0.2742,0.002617,0.0007146,0.00649,-1.0,0.01476,2.27,2.234,2.287,2.134
0.01471,0.0,7.4,1.7999998331,2.5589430332,1.799,1.052,3.9389,4.349,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7111,0.2742,0.002617,0.0007146,0.006491,-1.0,0.01475,2.141,2.129,2.169,2.053
0.01471,0.0,7.4,1.8499999046,2.5615673065,1.849,1.1,3.9489,4.353,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7111,0.2742,0.002616,0.0007146,0.00649,-1.0,0.01475,2.02,2.035,2.065,1.98
0.01471,0.0,7.4,1.8999999762,2.5640332699,1.899,1.148,3.9586,4.355,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7111,0.2742,0.002616,0.0007145,0.00649,-1.0,0.01475,1.901,1.947,1.968,1.909
0.01471,0.0,7.4,1.9500000477,2.5663545132,1.95,1.194,3.9679,4.357,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7111,0.2741,0.002616,0.0007145,0.006489,-1.0,0.01474,1.784,1.864,1.877,1.841
0.01471,0.0,7.4,2.0,2.5685424805,2.0,1.239,3.9767,4.359,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7111,0.2741,0.002617,0.0007144,0.006489,-1.0,0.01476,1.673,1.788,1.794,1.777
0.01471,0.0,7.4,2.0499999523,2.5706083775,2.05,1.282,3.985,4.36,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7111,0.2741,0.002617,0.0007144,0.006489,-1.0,0.01476,1.566,1.715,1.716,1.715
0.01471,0.0,7.4,2.0999999046,2.5725615025,2.099,1.324,3.993,4.36,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7112,0.2741,0.002616,0.0007144,0.006489,-1.0,0.01474,1.46,1.645,1.64,1.654
0.01471,0.0,7.4,2.1500000954,2.574410677,2.149,1.365,4.0008,4.361,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7112,0.2741,0.002616,0.0007144,0.006489,-1.0,0.01475,1.358,1.577,1.568,1.596
0.01471,0.0,7.4,2.2000000477,2.5761635303,2.199,1.405,4.0083,4.36,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7112,0.2741,0.002616,0.0007143,0.006488,-1.0,0.01476,1.257,1.512,1.499,1.538
0.01471,0.0,7.4,2.25,2.5778269768,2.249,1.444,4.0157,4.361,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7112,0.2741,0.002616,0.0007143,0.006488,-1.0,0.01476,1.161,1.451,1.434,1.484
0.01471,0.0,7.4,2.2999999523,2.5794074535,2.299,1.481,4.0227,4.361,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7112,0.2741,0.002616,0.0007143,0.006488,-1.0,0.01476,1.067,1.39,1.369,1.43
0.01471,0.0,7.4,2.3918230534,2.5821130276,2.391,1.549,4.0346,4.358,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7112,0.2741,0.002616,0.0007143,0.006488,-1.0,0.01475,0.898,1.28,1.254,1.33
0.01471,0.0,7.4,2.4000000954,2.5823426247,2.399,1.554,4.0357,4.358,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7112,0.2741,0.002616,0.0007143,0.006488,-1.0,0.01475,0.884,1.271,1.244,1.322
0.01471,0.0,7.4,2.5999999046,2.5874414444,2.6,1.69,4.0596,4.353,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,0.544,1.052,1.016,1.12
0.01471,0.0,7.4,2.7999999523,2.591711998,2.8,1.816,4.081,4.345,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,0.23,0.849,0.805,0.931
0.01471,0.0,7.4,3.0,2.5953342915,3.0,1.932,4.1002,4.336,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-0.06,0.66,0.61,0.754
0.01471,0.0,7.4,3.0728478432,2.5965197086,3.073,1.972,4.1068,4.332,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-0.161,0.596,0.543,0.693
0.01471,0.0,7.4,3.2000000477,2.598441124,3.199,2.041,4.1181,4.327,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-0.332,0.486,0.431,0.59
0.01471,0.0,7.4,3.4000000954,2.6011312008,3.398,2.143,4.1345,4.316,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-0.588,0.323,0.262,0.436
0.01471,0.0,7.4,3.534085989,2.6027400494,3.532,2.208,4.1447,4.309,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-0.75,0.218,0.154,0.337
0.01471,0.0,7.4,3.5999999046,2.6034805775,3.598,2.239,4.1497,4.306,1.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1.0,-9.999999999999999e-31,0.0,0.7107,0.2745,0.00262,0.0007154,0.006497,-1.0,0.01476,-0.828,0.168,0.102,0.289
